,Sentence,Word,Entity,postag,bio_tag
140467,882,interventions,O,NNS,O
140468,882,tailored,O,VBN,O
140469,882,promote,O,NN,O
140470,882,activity,NPI,NN,B-NPI
140471,882,point,O,NN,O
140472,882,psychological,O,JJ,O
140473,882,benefits,O,NNS,O
140474,882,activity,NPI,NN,B-NPI
140475,882,population,O,NN,O
140476,882,.,O,.,O
140477,883,observe,O,NN,O
140478,883,clinical,O,JJ,O
140479,883,efficacy,O,NN,O
140480,883,radio-,O,NN,O
140481,883,chemotherapy,O,NN,O
140482,883,plus,O,CC,O
140483,883,traditional,NPI,JJ,B-NPI
140484,883,chinese,NPI,JJ,I-NPI
140485,883,medicine,NPI,NN,I-NPI
140486,883,tcm,O,NN,O
140487,883,syndrome,DI,NN,B-DI
140488,883,differentiation,O,NN,O
140489,883,treating,O,VBG,O
140490,883,brain,O,NN,O
140491,883,metastatic,O,JJ,O
140492,883,tumor.,O,NN,O
140493,883,short-term,O,JJ,O
140494,883,response,O,NN,O
140495,883,rate,O,NN,O
140496,883,living,O,NN,O
140497,883,quality,O,NN,O
140498,883,1-,O,JJ,O
140499,883,2-,O,JJ,O
140500,883,3-,O,JJ,O
140501,883,4-year,O,JJ,O
140502,883,survival,O,NN,O
140503,883,rate,O,NN,O
140504,883,median,O,NN,O
140505,883,survival,O,NN,O
140506,883,period,O,NN,O
140507,883,immunity,O,NN,O
140508,883,group,O,NN,O
140509,883,b,O,NN,O
140510,883,significantly,O,RB,O
140511,883,higher,O,JJR,O
140512,883,group,O,NN,O
140513,883,c,O,NNS,O
140514,883,p,O,NN,O
140515,883,0.05,O,CD,O
140516,883,.,O,.,O
140517,883,radio-,O,NN,O
140518,883,chemotherapy,O,NN,O
140519,883,plus,O,CC,O
140520,883,tcm,O,NN,O
140521,883,syndrome,DI,NN,B-DI
140522,883,differentiation,O,NN,O
140523,883,effect,O,NN,O
140524,883,tumor,O,NN,O
140525,883,growth,O,NN,O
140526,883,inhibition,O,NN,O
140527,883,survival,O,NN,O
140528,883,period,O,NN,O
140529,883,extension,O,NN,O
140530,883,living,O,NN,O
140531,883,quality,O,NN,O
140532,883,enhancement,O,NN,O
140533,883,treating,O,VBG,O
140534,883,brain,O,NN,O
140535,883,metastases.,O,NN,O
140536,883,forty-one,O,NN,O
140537,883,four,O,CD,O
140538,883,groups,O,NNS,O
140539,883,group,O,NN,O
140540,883,treated,O,VBN,O
140541,883,chemotherapy,O,NN,O
140542,883,plus,O,CC,O
140543,883,tcm,O,NN,O
140544,883,group,O,NN,O
140545,883,b,O,NN,O
140546,883,radiotherapy,O,NN,O
140547,883,plus,O,CC,O
140548,883,tcm,O,NN,O
140549,883,group,O,NN,O
140550,883,c,O,NNS,O
140551,883,chemotherapy,O,NN,O
140552,883,alone,O,RB,O
140553,883,group,O,NN,O
140554,883,radiotherapy,O,NN,O
140555,883,alone.,O,NN,O
140556,883,efficacies,O,NNS,O
140557,883,four,O,CD,O
140558,883,groups,O,NNS,O
140559,883,compared,O,VBN,O
140560,883,.,O,.,O
140561,884,meet,O,NN,O
140562,884,need,O,NN,O
140563,884,interactive,O,JJ,O
140564,884,software,O,NN,O
140565,884,product,O,NN,O
140566,884,educate,O,NN,O
140567,884,children,O,NNS,O
140568,884,leukemia,NPI,NN,B-NPI
140569,884,ages,O,NNS,O
140570,884,4-11,O,JJ,O
140571,884,years,O,NNS,O
140572,884,families,O,NNS,O
140573,884,developed,O,NN,O
140574,884,evaluated,O,VBN,O
140575,884,interactive,O,JJ,O
140576,884,comprehensive,O,NN,O
140577,884,multimedia,O,NN,O
140578,884,cd-rom,NPI,NN,B-NPI
140579,884,product,O,NN,O
140580,884,kidz,NPI,NN,B-NPI
140581,884,leukemia,NPI,NN,I-NPI
140582,884,space,NPI,NN,I-NPI
140583,884,adventure.,O,NN,O
140584,884,prototype,O,NN,O
140585,884,tested,O,VBN,O
140586,884,using,O,VBG,O
140587,884,controlled,O,VBN,O
140588,884,experimental,O,NN,O
140589,884,design.,O,NN,O
140590,884,children,O,NNS,O
140591,884,leukemia,NPI,NN,B-NPI
140592,884,parents,O,NNS,O
140593,884,receive,O,NN,O
140594,884,either,O,DT,O
140595,884,newly,O,RB,O
140596,884,developed,O,NN,O
140597,884,cd-rom,NPI,NN,B-NPI
140598,884,book,O,NN,O
140599,884,leukemia,NPI,NN,B-NPI
140600,884,lynn,O,NN,O
140601,884,baker.,O,NN,O
140602,884,health,O,NN,O
140603,884,care,O,NN,O
140604,884,providers,O,NNS,O
140605,884,hcps,O,NN,O
140606,884,contenttechnical,O,JJ,O
140607,884,experts,O,NNS,O
140608,884,evaluated,O,VBN,O
140609,884,cd-rom.,O,NN,O
140610,884,data,O,NNS,O
140611,884,collected,O,VBN,O
140612,884,children,O,NNS,O
140613,884,health,O,NN,O
140614,884,locus,O,NN,O
140615,884,understanding,O,VBG,O
140616,884,leukemia,NPI,NN,B-NPI
140617,884,satisfaction,O,NN,O
140618,884,participants,O,NNS,O
140619,884,assigned,O,VBN,O
140620,884,intervention.,O,NN,O
140621,884,children,O,NNS,O
140622,884,cd-rom,NPI,NN,B-NPI
140623,884,group,O,NN,O
140624,884,compared,O,VBN,O
140625,884,book,O,NN,O
140626,884,group,O,NN,O
140627,884,showed,O,VBD,O
140628,884,increased,O,VBN,O
140629,884,feelings,O,NNS,O
140630,884,health.,O,NN,O
140631,884,although,O,IN,O
140632,884,high,O,JJ,O
140633,884,level,O,NN,O
140634,884,satisfaction,O,NN,O
140635,884,cd-rom,NPI,NN,B-NPI
140636,884,among,O,IN,O
140637,884,users,O,NNS,O
140638,884,younger,O,JJR,O
140639,884,children,O,NNS,O
140640,884,parents,O,NNS,O
140641,884,satisfied.,O,NN,O
140642,884,conclusion,O,NN,O
140643,884,cd-rom,NPI,NN,B-NPI
140644,884,kidz,NPI,NN,I-NPI
140645,884,leukemia,NPI,NN,I-NPI
140646,884,space,NPI,NN,I-NPI
140647,884,adventure,NPI,NN,I-NPI
140648,884,found,O,NN,O
140649,884,useful,O,JJ,O
140650,884,engaging,O,VBG,O
140651,884,empowering,O,VBG,O
140652,884,tool,O,NN,O
140653,884,children,O,NNS,O
140654,884,leukemia,NPI,NN,B-NPI
140655,884,serve,O,NN,O
140656,884,model,O,NN,O
140657,884,developing,O,VBG,O
140658,884,future,O,NN,O
140659,884,health-related,O,JJ,O
140660,884,educational,O,JJ,O
140661,884,materials,O,NNS,O
140662,884,.,O,.,O
140663,885,mothers,O,NNS,O
140664,885,children,O,NNS,O
140665,885,serious,O,JJ,O
140666,885,illnesses,O,NNS,O
140667,885,lower,O,JJR,O
140668,885,levels,O,NNS,O
140669,885,well-being,O,NN,O
140670,885,mothers,O,NNS,O
140671,885,general,O,JJ,O
140672,885,population.,O,NN,O
140673,885,problem-solving,NPI,NN,B-NPI
140674,885,therapy,O,NN,O
140675,885,pst,O,NN,O
140676,885,cognitive-behavioral,O,JJ,O
140677,885,intervention,O,NN,O
140678,885,shown,O,VBN,O
140679,885,effective,O,JJ,O
140680,885,treating,O,VBG,O
140681,885,negative,O,JJ,O
140682,885,affectivity,O,NN,O
140683,885,depression,O,NN,O
140684,885,anxiety,DI,NN,B-DI
140685,885,manifestations,O,NNS,O
140686,885,reduced,O,VBN,O
140687,885,well-being.,O,NN,O
140688,885,report,O,NN,O
140689,885,describes,O,NNS,O
140690,885,problem-solving,NPI,NN,B-NPI
140691,885,skills,NPI,NNS,I-NPI
140692,885,training,NPI,NN,I-NPI
140693,885,psst,O,NN,O
140694,885,intervention,O,NN,O
140695,885,based,O,VBN,O
140696,885,problem-solving,NPI,NN,B-NPI
140697,885,therapy,O,NN,O
140698,885,mothers,O,NNS,O
140699,885,newly,O,RB,O
140700,885,diagnosed,O,VBN,O
140701,885,pediatric,O,NN,O
140702,885,cancer,DI,NN,B-DI
140703,885,patients.,O,NN,O
140704,885,ninety-two,O,JJ,O
140705,885,mothers,O,NNS,O
140706,885,randomly,O,RB,O
140707,885,assigned,O,VBN,O
140708,885,receive,O,NN,O
140709,885,psst,O,NN,O
140710,885,receive,O,NN,O
140711,885,standard,O,NN,O
140712,885,psychosocial,O,NN,O
140713,885,care,O,NN,O
140714,885,group,O,NN,O
140715,885,.,O,.,O
140716,885,8-week,O,JJ,O
140717,885,intervention,O,NN,O
140718,885,mothers,O,NNS,O
140719,885,psst,O,NN,O
140720,885,group,O,NN,O
140721,885,significantly,O,RB,O
140722,885,enhanced,O,VBN,O
140723,885,problem-solving,NPI,NN,B-NPI
140724,885,skills,NPI,NNS,I-NPI
140725,885,significantly,O,RB,O
140726,885,decreased,O,VBN,O
140727,885,negative,O,JJ,O
140728,885,affectivity,O,NN,O
140729,885,compared,O,VBN,O
140730,885,controls.,O,NN,O
140731,885,analysis,O,NN,O
140732,885,revealed,O,VBD,O
140733,885,changes,O,NNS,O
140734,885,self-reports,O,NNS,O
140735,885,problem-solving,NPI,NN,B-NPI
140736,885,behaviors,O,NNS,O
140737,885,accounted,O,VBD,O
140738,885,40,O,CD,O
140739,885,difference,O,NN,O
140740,885,mood,O,NN,O
140741,885,scores,O,NNS,O
140742,885,two,O,CD,O
140743,885,groups.,O,NN,O
140744,885,interestingly,O,RB,O
140745,885,psst,O,NN,O
140746,885,greatest,O,JJS,O
140747,885,impact,O,NN,O
140748,885,improving,O,VBG,O
140749,885,constructive,O,NN,O
140750,885,problem,O,NN,O
140751,885,solving,O,VBG,O
140752,885,whereas,O,NNS,O
140753,885,improvement,O,NN,O
140754,885,mood,O,NN,O
140755,885,influenced,O,VBN,O
140756,885,decreases,O,NNS,O
140757,885,dysfunctional,O,NN,O
140758,885,problem,O,NN,O
140759,885,solving.,O,NN,O
140760,885,implications,O,NNS,O
140761,885,findings,O,NNS,O
140762,885,refinement,O,NN,O
140763,885,psst,O,NN,O
140764,885,intervention,O,NN,O
140765,885,extension,O,NN,O
140766,885,groups,O,NNS,O
140767,885,children,O,NNS,O
140768,885,serious,O,JJ,O
140769,885,illnesses,O,NNS,O
140770,885,discussed,O,VBN,O
140771,885,.,O,.,O
140772,886,women,O,NNS,O
140773,886,cultural,O,JJ,O
140774,886,self-empowerment,O,NN,O
140775,886,group,O,NN,O
140776,886,significantly,O,RB,O
140777,886,higher,O,JJR,O
140778,886,rate,O,NN,O
140779,886,participation,O,NN,O
140780,886,fobt,O,NN,O
140781,886,modified,O,VBN,O
140782,886,cultural,O,JJ,O
140783,886,group,O,NN,O
140784,886,traditional,O,JJ,O
140785,886,group.,O,NN,O
140786,886,modified,O,VBN,O
140787,886,cultural,O,JJ,O
140788,886,group,O,NN,O
140789,886,significantly,O,RB,O
140790,886,higher,O,JJR,O
140791,886,rate,O,NN,O
140792,886,participation,O,NN,O
140793,886,fobt,O,NN,O
140794,886,traditional,O,JJ,O
140795,886,group.,O,NN,O
140796,886,predictors,O,NNS,O
140797,886,participation,O,NN,O
140798,886,fobt,O,NN,O
140799,886,women,O,NNS,O
140800,886,family,O,NN,O
140801,886,history,O,NN,O
140802,886,colorectal,DI,NN,B-DI
140803,886,cancer,DI,NN,I-DI
140804,886,average,O,JJ,O
140805,886,number,O,NN,O
140806,886,visits,O,NNS,O
140807,886,healthcare,O,NN,O
140808,886,provider.,O,NN,O
140809,886,colorectal,DI,NN,B-DI
140810,886,cancer,DI,NN,I-DI
140811,886,screening,O,VBG,O
140812,886,diagnostic,O,JJ,O
140813,886,testing,O,VBG,O
140814,886,opportunities,O,NNS,O
140815,886,offered,O,VBN,O
140816,886,consistently,O,RB,O
140817,886,women,O,NNS,O
140818,886,visit,O,NN,O
140819,886,provider,O,NN,O
140820,886,routine,O,NN,O
140821,886,nonemergent,O,NN,O
140822,886,office,O,NN,O
140823,886,visits.,O,NN,O
140824,886,successful,O,JJ,O
140825,886,interventions,O,NNS,O
140826,886,increase,O,NN,O
140827,886,colorectal,DI,NN,B-DI
140828,886,cancer,DI,NN,I-DI
140829,886,screening,O,VBG,O
140830,886,introduced,O,VBN,O
140831,886,community,O,NN,O
140832,886,settings,O,NNS,O
140833,886,interventions,O,NNS,O
140834,886,also,O,RB,O
140835,886,tested,O,VBN,O
140836,886,within,O,IN,O
140837,886,physicians,O,NNS,O
140838,886,offices,O,NNS,O
140839,886,community,O,NN,O
140840,886,agencies.,O,NN,O
140841,886,used,O,VBN,O
140842,886,pretestpost-test,O,NN,O
140843,886,design,O,NN,O
140844,886,among,O,IN,O
140845,886,african,O,JJ,O
140846,886,american,O,JJ,O
140847,886,women,O,NNS,O
140848,886,attended,O,VBD,O
140849,886,senior,O,JJ,O
140850,886,citizen,O,NN,O
140851,886,centers,O,NNS,O
140852,886,rural,O,JJ,O
140853,886,southern,O,JJ,O
140854,886,state.,O,NN,O
140855,886,centers,O,NNS,O
140856,886,randomly,O,RB,O
140857,886,assigned,O,VBN,O
140858,886,cultural,O,JJ,O
140859,886,self-empowerment,O,NN,O
140860,886,group,O,NN,O
140861,886,received,O,VBN,O
140862,886,five-phased,O,JJ,O
140863,886,intervention,O,NN,O
140864,886,modified,O,VBN,O
140865,886,cultural,O,JJ,O
140866,886,group,O,NN,O
140867,886,received,O,VBN,O
140868,886,phase,O,NN,O
140869,886,intervention,O,NN,O
140870,886,traditional,O,JJ,O
140871,886,group,O,NN,O
140872,886,served,O,VBD,O
140873,886,group.,O,NN,O
140874,886,data,O,NNS,O
140875,886,collected,O,VBN,O
140876,886,initial,O,JJ,O
140877,886,1-year,O,JJ,O
140878,886,follow-up,O,NN,O
140879,886,screenings.,O,NN,O
140880,886,hemoccult,O,NN,O
140881,886,kits,O,NNS,O
140882,886,distributed,O,VBN,O
140883,886,collected,O,VBN,O
140884,886,analyzed,O,VBN,O
140885,886,cost,O,NN,O
140886,886,participants.,O,NN,O
140887,886,data,O,NNS,O
140888,886,analyzed,O,VBN,O
140889,886,using,O,VBG,O
140890,886,descriptive,O,NN,O
140891,886,statistics,O,NNS,O
140892,886,repeated,O,VBN,O
140893,886,measures,O,NNS,O
140894,886,longitudinal,O,JJ,O
140895,886,models,O,NNS,O
140896,886,binary,O,NN,O
140897,886,outcomes.,O,NN,O
140898,886,purpose,O,NN,O
140899,886,experimental,O,NN,O
140900,886,test,O,NN,O
140901,886,effectiveness,O,NN,O
140902,886,multiphasic,NPI,NN,B-NPI
140903,886,culturally,NPI,RB,I-NPI
140904,886,relevant,NPI,NN,I-NPI
140905,886,intervention,O,NN,O
140906,886,delivered,O,VBN,O
140907,886,1-year,O,JJ,O
140908,886,period,O,NN,O
140909,886,increase,O,NN,O
140910,886,rates,O,NNS,O
140911,886,participation,O,NN,O
140912,886,fecal,O,JJ,O
140913,886,occult,O,NN,O
140914,886,blood,O,NN,O
140915,886,testing,O,VBG,O
140916,886,fobt,O,NN,O
140917,886,initial,O,JJ,O
140918,886,screening,O,VBG,O
140919,886,opportunity,O,NN,O
140920,886,1-year,O,JJ,O
140921,886,follow-up,O,NN,O
140922,886,screening,O,VBG,O
140923,886,opportunity,O,NN,O
140924,886,among,O,IN,O
140925,886,rural,O,JJ,O
140926,886,african,O,JJ,O
140927,886,american,O,JJ,O
140928,886,women,O,NNS,O
140929,886,.,O,.,O
140930,887,randomised,O,VBN,O
140931,887,controlled,O,VBN,O
140932,887,trial.,O,NN,O
140933,887,examine,O,NN,O
140934,887,effect,O,NN,O
140935,887,counselling,NPI,VBG,B-NPI
140936,887,relaxation,NPI,NN,I-NPI
140937,887,intervention,O,NN,O
140938,887,psychological,O,JJ,O
140939,887,symptoms,O,NNS,O
140940,887,gynaecological,O,JJ,O
140941,887,cancer,DI,NN,B-DI
140942,887,post-operative,O,JJ,O
140943,887,period,O,NN,O
140944,887,six-week,O,JJ,O
140945,887,review.,O,NN,O
140946,887,fifty-three,O,JJ,O
140947,887,gynaecological,O,JJ,O
140948,887,cancer.,O,NN,O
140949,887,three,O,CD,O
140950,887,australian,O,JJ,O
140951,887,tertiary,O,JJ,O
140952,887,referral,O,JJ,O
140953,887,hospitals.,O,NN,O
140954,887,fifty-three,O,JJ,O
140955,887,randomised,O,VBN,O
140956,887,intervention,O,NN,O
140957,887,completed,O,VBN,O
140958,887,baseline,O,NN,O
140959,887,hospital,O,NN,O
140960,887,anxiety,DI,NN,B-DI
140961,887,depression,O,NN,O
140962,887,scale,O,NN,O
140963,887,hads,O,NNS,O
140964,887,general,O,JJ,O
140965,887,health,O,NN,O
140966,887,questionnaire-28,O,NN,O
140967,887,ghq-28,O,NN,O
140968,887,questionnaires.,O,NN,O
140969,887,intervention,O,NN,O
140970,887,consisted,O,VBN,O
140971,887,relaxation,NPI,NN,B-NPI
140972,887,counselling,NPI,VBG,I-NPI
140973,887,session,O,NN,O
140974,887,performed,O,VBN,O
140975,887,senior,O,JJ,O
140976,887,doctor.,O,NN,O
140977,887,follow,O,VB,O
140978,887,questionnaires,O,NNS,O
140979,887,completed,O,VBN,O
140980,887,six,O,CD,O
140981,887,weeks.,O,NN,O
140982,887,demographic,O,JJ,O
140983,887,tumour,O,NN,O
140984,887,data,O,NNS,O
140985,887,collated,O,VBN,O
140986,887,independently.,O,NN,O
140987,887,complete,O,JJ,O
140988,887,data,O,NNS,O
140989,887,available,O,JJ,O
140990,887,50,O,CD,O
140991,887,patients.,O,NN,O
140992,887,differences,O,NNS,O
140993,887,demographic,O,JJ,O
140994,887,social,O,JJ,O
140995,887,support,O,NN,O
140996,887,tumour,O,NN,O
140997,887,characteristics,O,NNS,O
140998,887,two,O,CD,O
140999,887,groups.,O,NN,O
141000,887,multivariate,O,NN,O
141001,887,analysis,O,NN,O
141002,887,determined,O,VBN,O
141003,887,intervention,O,NN,O
141004,887,baseline,O,NN,O
141005,887,score,O,NN,O
141006,887,predictors,O,NNS,O
141007,887,outcome.,O,NN,O
141008,887,intervention,O,NN,O
141009,887,associated,O,VBN,O
141010,887,reduction,O,NN,O
141011,887,total,O,JJ,O
141012,887,hads,O,NNS,O
141013,887,score,O,NN,O
141014,887,p,O,NN,O
141015,887,0.002,O,CD,O
141016,887,.,O,.,O
141017,887,reduction,O,NN,O
141018,887,seen,O,VBN,O
141019,887,anxiety,DI,NN,B-DI
141020,887,moderate,O,NN,O
141021,887,depression,O,NN,O
141022,887,subscales,O,NNS,O
141023,887,p,O,NN,O
141024,887,0.001,O,CD,O
141025,887,p,O,NN,O
141026,887,0.02,O,CD,O
141027,887,.,O,.,O
141028,887,intervention,O,NN,O
141029,887,also,O,RB,O
141030,887,associated,O,VBN,O
141031,887,reduction,O,NN,O
141032,887,total,O,JJ,O
141033,887,ghq-28,O,NN,O
141034,887,score,O,NN,O
141035,887,three,O,CD,O
141036,887,four,O,CD,O
141037,887,subscale,O,NN,O
141038,887,scores,O,NNS,O
141039,887,somatisation,O,NN,O
141040,887,anxiety,DI,NN,B-DI
141041,887,personality,O,NN,O
141042,887,development,O,NN,O
141043,887,p,O,NN,O
141044,887,0.02,O,CD,O
141045,887,.,O,.,O
141046,887,however,O,RB,O
141047,887,difference,O,NN,O
141048,887,found,O,NN,O
141049,887,fourth,O,JJ,O
141050,887,subscale,O,NN,O
141051,887,major,O,JJ,O
141052,887,depression.,O,NN,O
141053,887,relaxation,NPI,NN,B-NPI
141054,887,counselling,NPI,VBG,I-NPI
141055,887,intervention,O,NN,O
141056,887,performed,O,VBN,O
141057,887,treating,O,VBG,O
141058,887,doctor,O,NN,O
141059,887,reduces,O,NNS,O
141060,887,psychological,O,JJ,O
141061,887,symptoms,O,NNS,O
141062,887,women,O,NNS,O
141063,887,new,O,JJ,O
141064,887,diagnosis,O,NN,O
141065,887,gynaecological,O,JJ,O
141066,887,cancer,DI,NN,B-DI
141067,887,.,O,.,O
141068,888,assessed,O,VBN,O
141069,888,effect,O,NN,O
141070,888,two,O,CD,O
141071,888,different,O,JJ,O
141072,888,methods,O,NNS,O
141073,888,contacting,O,VBG,O
141074,888,target,O,NN,O
141075,888,population,O,NN,O
141076,888,rate,O,NN,O
141077,888,participation,O,NN,O
141078,888,colorectal,NPI,NN,B-NPI
141079,888,cancer,DI,NN,B-DI
141080,888,screening,NPI,VBG,B-NPI
141081,888,programme.,O,NN,O
141082,888,individuals,O,NNS,O
141083,888,aged,O,VBN,O
141084,888,50,O,CD,O
141085,888,74,O,CD,O
141086,888,years,O,NNS,O
141087,888,enlisted,O,VBN,O
141088,888,one,O,CD,O
141089,888,primary,O,NN,O
141090,888,health,O,NN,O
141091,888,care,O,NN,O
141092,888,centre,O,NN,O
141093,888,barcelona,O,NN,O
141094,888,spain,O,NN,O
141095,888,included,O,VBD,O
141096,888,prospective,O,JJ,O
141097,888,controlled,O,VBN,O
141098,888,trial.,O,NN,O
141099,888,invitation,O,NN,O
141100,888,letter,O,NN,O
141101,888,signed,O,VBN,O
141102,888,doctor,O,NN,O
141103,888,together,O,RB,O
141104,888,two,O,CD,O
141105,888,containers,O,NNS,O
141106,888,faecal,O,JJ,O
141107,888,sample,O,NN,O
141108,888,collection,O,NN,O
141109,888,sent,O,NN,O
141110,888,post,O,NN,O
141111,888,subjects,O,NNS,O
141112,888,standard,O,NN,O
141113,888,group,O,NN,O
141114,888,n,DI,NN,B-DI
141115,888,1060,O,CD,O
141116,888,subjects,O,NNS,O
141117,888,group,O,NN,O
141118,888,direct,O,JJ,O
141119,888,contact,O,NN,O
141120,888,n,DI,NN,B-DI
141121,888,965,O,CD,O
141122,888,visited,O,VBN,O
141123,888,trained,O,VBN,O
141124,888,non-health,O,NN,O
141125,888,professional,O,JJ,O
141126,888,supplied,O,VBN,O
141127,888,documentation,O,NN,O
141128,888,standard,O,NN,O
141129,888,group.,O,NN,O
141130,888,screening,NPI,VBG,B-NPI
141131,888,test,O,NN,O
141132,888,consisted,O,VBN,O
141133,888,immunological,O,JJ,O
141134,888,method,O,NN,O
141135,888,detection,O,NN,O
141136,888,faecal,O,JJ,O
141137,888,blood,O,NN,O
141138,888,require,O,NN,O
141139,888,prior,O,RB,O
141140,888,specific,O,JJ,O
141141,888,dietary,O,JJ,O
141142,888,measures.,O,NN,O
141143,888,specimens,O,NNS,O
141144,888,collected,O,VBN,O
141145,888,two,O,CD,O
141146,888,successive,O,NN,O
141147,888,days.,O,NN,O
141148,888,significantly,O,RB,O
141149,888,higher,O,JJR,O
141150,888,participation,O,NN,O
141151,888,observed,O,VBN,O
141152,888,group,O,NN,O
141153,888,557965,O,CD,O
141154,888,57.7,O,CD,O
141155,888,compared,O,VBN,O
141156,888,standard,O,NN,O
141157,888,group,O,NN,O
141158,888,3881060,O,CD,O
141159,888,36.5,O,CD,O
141160,888,p,O,NN,O
141161,888,0.005,O,CD,O
141162,888,.,O,.,O
141163,888,specimen,O,NNS,O
141164,888,collection,O,NN,O
141165,888,correctness,O,NN,O
141166,888,also,O,RB,O
141167,888,higher,O,JJR,O
141168,888,group,O,NN,O
141169,888,419557,O,CD,O
141170,888,75.1,O,CD,O
141171,888,compared,O,VBN,O
141172,888,standard,O,NN,O
141173,888,group,O,NN,O
141174,888,262388,O,CD,O
141175,888,67.5,O,CD,O
141176,888,p,O,NN,O
141177,888,0.014,O,CD,O
141178,888,.,O,.,O
141179,888,differences,O,NNS,O
141180,888,terms,O,NNS,O
141181,888,either,O,DT,O
141182,888,age,O,NN,O
141183,888,group,O,NN,O
141184,888,sex,O,NN,O
141185,888,participation,O,NN,O
141186,888,degree,O,NN,O
141187,888,correctness,O,NN,O
141188,888,specimen,O,NNS,O
141189,888,collection.,O,NN,O
141190,888,participation,O,NN,O
141191,888,specimen,O,NNS,O
141192,888,collection,O,NN,O
141193,888,raised,O,VBN,O
141194,888,colorectal,NPI,NN,B-NPI
141195,888,cancer,DI,NN,B-DI
141196,888,screening,NPI,VBG,B-NPI
141197,888,programmes,O,NNS,O
141198,888,means,O,NNS,O
141199,888,invitation,O,NN,O
141200,888,made,O,VBN,O
141201,888,direct,O,JJ,O
141202,888,contact,O,NN,O
141203,888,suitably,O,RB,O
141204,888,trained,O,VBN,O
141205,888,non-health,O,NN,O
141206,888,professional,O,JJ,O
141207,888,.,O,.,O
141208,889,examine,O,NN,O
141209,889,therapeutic,NPI,JJ,B-NPI
141210,889,massage,NPI,NN,I-NPI
141211,889,perception,O,NN,O
141212,889,pain,O,NN,O
141213,889,subjective,O,NN,O
141214,889,sleep,O,NN,O
141215,889,quality,O,NN,O
141216,889,symptom,O,NN,O
141217,889,distress,O,NN,O
141218,889,anxiety,DI,NN,B-DI
141219,889,hospitalized,O,VBN,O
141220,889,cancer.,O,NN,O
141221,889,rogers,O,NNS,O
141222,889,science,O,NN,O
141223,889,unitary,O,JJ,O
141224,889,human,O,NN,O
141225,889,beings,O,NNS,O
141226,889,watson,O,NN,O
141227,889,theory,O,NN,O
141228,889,human,O,NN,O
141229,889,caring.,O,NN,O
141230,889,quasiexperimental.,O,NN,O
141231,889,sample,O,NN,O
141232,889,consisted,O,VBN,O
141233,889,41,O,CD,O
141234,889,admitted,O,VBN,O
141235,889,oncology,O,NN,O
141236,889,unit,O,NN,O
141237,889,large,O,JJ,O
141238,889,urban,O,JJ,O
141239,889,medical,O,JJ,O
141240,889,center,O,NN,O
141241,889,united,O,JJ,O
141242,889,states,O,NNS,O
141243,889,chemotherapy,O,NN,O
141244,889,radiation,O,NN,O
141245,889,therapy.,O,NN,O
141246,889,twenty,O,NN,O
141247,889,participants,O,NNS,O
141248,889,received,O,VBN,O
141249,889,therapeutic,NPI,JJ,B-NPI
141250,889,massage,NPI,NN,I-NPI
141251,889,21,O,CD,O
141252,889,received,O,VBN,O
141253,889,therapy,O,NN,O
141254,889,nurse,O,NN,O
141255,889,interaction.,O,NN,O
141256,889,outcome,O,NN,O
141257,889,variables,O,NNS,O
141258,889,measured,O,VBN,O
141259,889,admission,O,NN,O
141260,889,end,O,NN,O
141261,889,1,O,CD,O
141262,889,week,O,NN,O
141263,889,via,O,IN,O
141264,889,following,O,VBG,O
141265,889,instruments,O,NNS,O
141266,889,numerical,O,JJ,O
141267,889,rating,O,NN,O
141268,889,scale,O,NN,O
141269,889,pain,O,NN,O
141270,889,intensity,O,NN,O
141271,889,likert-type,O,NN,O
141272,889,scale,O,NN,O
141273,889,distress,O,NN,O
141274,889,pain,O,NN,O
141275,889,verran,O,NN,O
141276,889,snyder-halpern,O,JJ,O
141277,889,sleep,O,NN,O
141278,889,scale,O,NN,O
141279,889,mccorkle,O,NN,O
141280,889,young,O,JJ,O
141281,889,symptom,O,NN,O
141282,889,distress,O,NN,O
141283,889,scale,O,NN,O
141284,889,speilberger,O,NN,O
141285,889,state,O,NN,O
141286,889,anxiety,DI,NN,B-DI
141287,889,inventory.,O,NN,O
141288,889,anova,O,NN,O
141289,889,tests,O,NNS,O
141290,889,used,O,VBN,O
141291,889,analyze,O,NN,O
141292,889,within,O,IN,O
141293,889,group,O,NN,O
141294,889,differences,O,NNS,O
141295,889,mean,O,NN,O
141296,889,scores,O,NNS,O
141297,889,main,O,JJ,O
141298,889,outcome,O,NN,O
141299,889,variables.,O,NN,O
141300,889,mean,O,NN,O
141301,889,scores,O,NNS,O
141302,889,pain,O,NN,O
141303,889,sleep,O,NN,O
141304,889,quality,O,NN,O
141305,889,symptom,O,NN,O
141306,889,distress,O,NN,O
141307,889,anxiety,DI,NN,B-DI
141308,889,improved,O,VBN,O
141309,889,baseline,O,NN,O
141310,889,subjects,O,NNS,O
141311,889,received,O,VBN,O
141312,889,therapeutic,NPI,JJ,B-NPI
141313,889,massage,NPI,NN,I-NPI
141314,889,anxiety,DI,NN,B-DI
141315,889,improved,O,VBN,O
141316,889,baseline,O,NN,O
141317,889,participants,O,NNS,O
141318,889,comparison,O,NN,O
141319,889,group.,O,NN,O
141320,889,statistically,O,RB,O
141321,889,interactions,O,NNS,O
141322,889,found,O,NN,O
141323,889,pain,O,NN,O
141324,889,symptom,O,NN,O
